month,obd_ssa_filled_mm,gmsl_scientific_mm,barystatic_scientific_mm,steric_scientific_mm,budget_sum_scientific_mm,panel_a_gmsl_unshifted_mm,panel_a_gmsl_display_mm,panel_a_barystatic_unshifted_mm,panel_a_barystatic_display_mm,panel_a_steric_unshifted_mm,panel_a_steric_display_mm,panel_a_budget_sum_unshifted_mm,panel_a_budget_sum_display_mm,panel_b_gmsl_unshifted_mm,panel_b_gmsl_display_mm,panel_b_barystatic_unshifted_mm,panel_b_barystatic_display_mm,panel_b_steric_unshifted_mm,panel_b_steric_display_mm,panel_b_budget_sum_unshifted_mm,panel_b_budget_sum_display_mm
2019-07,-0.41410525058207426,85.1701144894061,33.75117762371445,3.9411201141774654,37.69229773789191,5.087321932264671,5.087321932264671,1.9233497710845844,-12.076650228915415,1.2367488168158822,-20.763251183184117,3.160098587900466,3.160098587900466,4.422404153239514,4.422404153239514,1.5744980227803536,-3.425501977219646,0.9292348338644295,-10.07076516613557,2.5037328566447834,2.5037328566447834
2019-08,-0.6917447015368092,89.34432170194381,34.14462108824333,1.913742977194488,36.05836406543782,5.7280356103165895,5.7280356103165895,2.1728658696194127,-11.827134130380587,1.2871506831178328,-20.712849316882167,3.460016552737246,3.460016552737246,4.7933099573882965,4.7933099573882965,1.6824449918204585,-3.3175550081795415,0.8548558645280501,-10.14514413547195,2.53730085634851,2.53730085634851
2019-09,-0.8739720460698261,92.41731443713572,38.06537705742899,2.788383280858397,40.85376033828739,5.089458731227418,5.089458731227418,1.3587430062261376,-12.641256993773862,0.998805384425037,-21.001194615574963,2.357548390651175,2.357548390651175,3.884925204395988,3.884925204395988,0.7267529989324624,-4.273247001067538,0.4417297301969243,-10.558270269803076,1.1684827291293873,1.1684827291293873
2019-10,-0.7332903707439583,91.0910285317398,32.42917526538771,3.0445142183452845,35.473689483733,4.982944068170898,4.982944068170898,1.264330574693957,-12.735669425306043,1.631975068779535,-20.368024931220464,2.8963056434734917,2.8963056434734917,3.508606778668751,3.508606778668751,0.49080223696258035,-4.509197763037419,0.9501182301147862,-10.049881769885214,1.440920467077367,1.440920467077367
2019-11,-0.4385693897829833,88.90867486458487,25.33153021452328,5.447122734040022,30.778652948563302,4.889235608489257,4.889235608489257,0.5025407669574645,-13.497459233042536,2.409640631936561,-19.59035936806344,2.9121813988940253,2.9121813988940253,3.148021754058911,3.148021754058911,-0.4110282833259721,-5.411028283325972,1.6043593885941783,-9.395640611405822,1.193331105268206,1.193331105268206
2019-12,-0.21127645766615782,86.51892687404715,20.981699911725425,6.5385825000703335,27.52028241179576,4.676350958378776,4.676350958378776,1.28763473102357,-12.71236526897643,3.765266243135556,-18.234733756864443,5.052900974159126,5.052900974159126,2.665445467850412,2.665445467850412,0.2325858143384324,-4.7674141856615675,2.83525570069378,-8.16474429930622,3.0678415150322125,3.0678415150322125
2020-01,0.02841488009438595,81.85757687432852,18.35040553882118,9.41792782396078,27.76833336278196,3.944921072950629,3.944921072950629,1.4654905691918039,-12.534509430808196,3.3329556673848075,-18.66704433261519,4.798446236576613,4.798446236576613,1.664568272620694,1.664568272620694,0.2690616212339181,-4.730938378766082,2.2783310502611958,-8.721668949738804,2.5473926714951145,2.5473926714951145
2020-02,0.3624262764723001,82.39953240242245,15.336833010648057,9.200774133205414,24.53760714385347,3.225056091713719,3.225056091713719,2.010092897599377,-11.989907102400624,3.018140813902859,-18.98185918609714,5.028233711502236,5.028233711502236,0.6784197437023407,0.6784197437023407,0.6739348699432726,-4.326065130056728,1.8403660136270947,-9.159633986372905,2.5143008835703675,2.5143008835703675
2020-03,0.4616669921742093,82.9816291238734,18.51353351369445,12.079957872629166,30.593491386323617,3.53077324940879,3.53077324940879,0.6522063396785582,-13.347793660321441,2.645698763940758,-19.354301236059243,3.2979051036193163,3.2979051036193163,0.7179977074107192,0.7179977074107192,-0.8235483458187447,-5.823548345818745,1.3448360884461388,-9.655163911553862,0.5212877426273944,0.5212877426273944
2020-04,0.676852439934421,81.87815971477964,13.911769417135204,14.427081681787968,28.338851098923172,3.597945531891851,3.597945531891851,0.5467509403928624,-13.453249059607138,2.2927084055757425,-19.70729159442426,2.839459345968603,2.839459345968603,0.5219458958420327,0.5219458958420327,-1.0671375918187256,-6.067137591818725,0.8701112754180564,-10.129888724581944,-0.19702631640067098,-0.19702631640067098
2020-05,0.614937535839794,80.50305113844173,17.113587075786295,11.296844109892843,28.410431185679137,3.1829347480098646,3.1829347480098646,0.6158339594415767,-13.384166040558423,2.2373827933651302,-19.76261720663487,2.8532167528067043,2.8532167528067043,-0.16213148196021993,-0.16213148196021993,-1.1392061864578904,-6.139206186457891,0.6903454109687159,-10.309654589031284,-0.44886077548917663,-0.44886077548917663
2020-06,0.060192110125313,79.3411373203695,26.83416925993511,8.48873145878315,35.32290071871826,2.732992914193146,2.732992914193146,2.056495295926474,-11.943504704073526,1.5450729163906842,-20.454927083609316,3.6015682123171557,3.6015682123171557,-0.8782207097627173,-0.8782207097627173,0.16179706237262662,-4.838202937627373,-0.12505164553397502,-11.125051645533976,0.036745416838649424,0.036745416838649424
2020-07,-0.443654591692376,82.1830558734422,33.912415261425174,3.948705270886421,37.861120532311595,2.2185298664218833,2.2185298664218833,2.4812680899980744,-11.518731910001925,0.6752236641301406,-21.32477633586986,3.1564917541282136,3.1564917541282136,-1.6617503514542458,-1.6617503514542458,0.445418242756348,-4.5545817572436516,-1.119341150033247,-12.119341150033247,-0.6739229072768999,-0.6739229072768999
2020-08,-0.6475726891287298,85.48861576062521,35.352903492509206,-1.1521985288709402,34.200704963638266,2.0157366313409417,2.0157366313409417,0.710855631731238,-13.289144368268762,-0.21585086616334692,-22.215850866163347,0.4950047655678915,0.4950047655678915,-2.1336142804549962,-2.1336142804549962,-1.4661765441049583,-6.466176544104958,-2.1348555847201576,-13.134855584720157,-3.6010321288251155,-3.6010321288251155
2020-09,-0.618806502066208,88.12318205749128,32.309826301787865,1.3377349823713305,33.647561284159195,1.7973965370108582,1.7973965370108582,0.35851676455568393,-13.641483235444316,-0.2645306224373846,-22.264530622437384,0.09398614211829918,0.09398614211829918,-2.6210250687048897,-2.6210250687048897,-1.9596977398749846,-6.959697739874985,-2.307975245387619,-13.307975245387619,-4.267672985262604,-4.267672985262604
2020-10,-0.7066870081680349,89.36468027005316,33.9757648917516,3.7710960023105145,37.74686089406212,2.8014288615585285,2.8014288615585285,1.114002282959095,-12.885997717040905,0.4839894551850826,-21.516010544814918,1.5979917381441773,1.5979917381441773,-1.8860593380774846,-1.8860593380774846,-1.3453638351594526,-6.345363835159453,-1.6838954200038798,-12.68389542000388,-3.0292592551633333,-3.0292592551633333
2020-11,-0.7403445188780019,88.38460988607883,29.08950646859593,2.727232407778501,31.81673887637443,3.7815739357477995,3.7815739357477995,3.5210649413744943,-10.478935058625506,1.1471831338977523,-20.85281686610225,4.668248075272246,4.668248075272246,-1.1720616578739917,-1.1720616578739917,0.9220407356015692,-4.077959264398431,-1.143788920819455,-12.143788920819455,-0.22174818521788536,-0.22174818521788536
2020-12,-0.5084287774277143,85.44635509601545,24.732706554539977,4.744518548250198,29.477225102790175,4.8780698916000995,4.8780698916000995,4.455291065482032,-9.544708934517967,0.9306591722027707,-21.06934082779723,5.385950237684804,5.385950237684804,-0.3447444225146576,-0.3447444225146576,1.7150567819852254,-3.2849432180147744,-1.4848050200904075,-12.484805020090407,0.23025176189481938,0.23025176189481938
2021-01,-0.2468687711811814,84.05937043053022,20.34439164530937,5.42806088924408,25.772452534553448,4.161972274304592,4.161972274304592,4.1823036819278405,-9.817696318072159,1.285602088032509,-20.71439791196749,5.467905769960352,5.467905769960352,-1.3302732978315392,-1.3302732978315392,1.3006979716145917,-3.699302028385408,-1.2544687696105863,-12.254468769610586,0.04622920200400793,0.04622920200400793
2021-02,0.1995311628209338,81.92146422831433,17.74227959955343,8.842644281685352,26.584923881238783,4.1295772188949975,4.1295772188949975,3.4383884316608353,-10.561611568339165,1.053134310936774,-20.946865689063227,4.49152274259761,4.49152274259761,-1.6264774554987302,-1.6264774554987302,0.4183414177820309,-4.581658582217969,-1.6089415167993524,-12.608941516799351,-1.1906000990173204,-1.1906000990173204
2021-03,0.3554465736363992,83.97146712332365,18.398987420485266,10.53293514996767,28.931922570452937,4.168540457076895,4.168540457076895,2.730356748511415,-11.269643251488585,0.3401271532118579,-21.659872846788144,3.070483901723273,3.070483901723273,-1.8514471395728376,-1.8514471395728376,-0.4281101638057232,-5.428110163805723,-2.4440176946361247,-13.444017694636125,-2.8721278584418477,-2.8721278584418477
2021-04,0.45320604721755,83.27969151244183,17.855320147937586,9.415519423782824,27.27083957172041,5.593171886549563,5.593171886549563,2.5972013793970605,-11.40279862060294,0.11776968709785744,-21.88223031290214,2.714971066494916,2.714971066494916,-0.6878296570782491,-0.6878296570782491,-0.6982494115866812,-5.698249411586681,-2.7870867035062554,-13.787086703506255,-3.4853361150929376,-3.4853361150929376
2021-05,0.32374069327992444,84.09736040530244,19.435933755205692,11.330612935125828,30.76654669033152,6.031122851788219,6.031122851788219,2.990689528380503,-11.009310471619496,0.7982721069834723,-21.20172789301653,3.7889616353639717,3.7889616353639717,-0.5196824545103107,-0.5196824545103107,-0.4462995930409397,-5.44629959304094,-2.2313654680572763,-13.231365468057277,-2.677665061098219,-2.677665061098219
2021-06,-0.1437295421232139,82.88986056718167,27.69283855653011,9.149192832410336,36.84203138894044,6.004668598573208,6.004668598573208,2.9279350658022203,-11.07206493419778,2.481003675105361,-19.51899632489464,5.408938740907577,5.408938740907577,-0.8130132726535217,-0.8130132726535217,-0.6490947681712829,-5.649094768171283,-0.6720583046130221,-11.672058304613023,-1.3211530727843075,-1.3211530727843075
2021-07,-0.5344182091120243,84.8550504129095,33.345718595038015,6.0622673481702805,39.407985943208296,5.676479208044639,5.676479208044639,3.9044413211140143,-10.095558678885986,2.2752789597937157,-19.724721040206283,6.179720280907728,6.179720280907728,-1.4110064258530512,-1.4110064258530512,0.18587315670268376,-4.814126843297316,-1.0025642043614154,-12.002564204361416,-0.8166910476587332,-0.8166910476587332
2021-08,-0.8952939234283326,89.641745999214,39.330450555649186,0.8739439072087407,40.20439446285793,5.83243805322634,5.83243805322634,4.541402059251902,-9.4585979407481,2.137572680525905,-19.862427319474094,6.678974739777807,6.678974739777807,-1.5248554545744872,-1.5248554545744872,0.681264765345847,-4.318735234654153,-1.265051319267556,-12.265051319267556,-0.5837865539217076,-0.5837865539217076
2021-09,-1.0179891999533086,92.74816154509138,40.390615187597035,4.258301109075546,44.64891629667258,6.258241717171045,6.258241717171045,5.682601581469956,-8.317398418530043,1.4952516170469057,-20.504748382953096,7.177853198516861,7.177853198516861,-1.368859664532918,-1.368859664532918,1.6808951580691804,-3.3191048419308196,-2.032153218384886,-13.032153218384886,-0.3512580603157044,-0.3512580603157044
2021-10,-1.2178857776899532,93.96910608434483,37.88968339354527,4.103734157979488,41.99341755152476,6.88622363463734,6.88622363463734,6.925908297717885,-7.074091702282115,2.034648682059593,-19.965351317940407,8.960556979777477,8.960556979777477,-1.0106815097373394,-1.0106815097373394,2.7826635438794085,-2.2173364561205915,-1.617537337808834,-12.617537337808834,1.1651262060705752,1.1651262060705752
2021-11,-1.0164690149773146,91.4095889034235,34.53051712526946,4.126005806028843,38.656522931298305,7.193293796394195,7.193293796394195,8.61549054241751,-5.3845094575824906,2.1839453937983224,-19.81605460620168,10.799435936215835,10.799435936215835,-0.970487912908684,-0.970487912908684,4.332205076026974,-0.6677949239730259,-1.591665030747739,-12.59166503074774,2.740540045279237,2.740540045279237
2021-12,-0.74744065777316,88.0521098463183,30.661054199201825,6.123393774032593,36.78444797323442,8.13341211971938,8.13341211971938,8.861402884265372,-5.138597115734628,2.970189021046584,-19.029810978953417,11.831591905311958,11.831591905311958,-0.3001733522542166,-0.3001733522542166,4.436579087437136,-0.5634209125628642,-0.9302025879361134,-11.930202587936114,3.5063764995010245,3.5063764995010245
2022-01,-0.4036210276109467,88.19466334724055,22.19336880032401,8.769001811742783,30.962370612066792,8.03138649696918,8.03138649696918,7.65581894485921,-6.34418105514079,3.1558884285473283,-18.84411157145267,10.811707373406541,10.811707373406541,-0.672006848907553,-0.672006848907553,3.089426018536252,-1.910573981463748,-0.8692840160736994,-11.8692840160737,2.2201420024625556,2.2201420024625556
2022-02,-0.17268499839248555,86.78865922929492,20.38550058867105,9.733687154948711,30.11918774361976,8.592014736593644,8.592014736593644,5.028331378437037,-8.971668621562962,2.6885019825854353,-19.311498017414564,7.7168333610224735,7.7168333610224735,-0.3753238652363504,-0.3753238652363504,0.3234261565046833,-4.676573843495317,-1.4587384357525306,-12.458738435752531,-1.1353122792478465,-1.1353122792478465
2022-03,0.0761836444185831,88.35629175872867,18.676618116681613,11.207054369151592,29.883672485833205,8.303406221813313,8.303406221813313,3.908003340613701,-10.091996659386298,2.0683424080550936,-19.931657591944905,5.976345748668795,5.976345748668795,-0.9278653022726858,-0.9278653022726858,-0.9353217797569872,-5.935321779756987,-2.2009670303947284,-13.200967030394729,-3.1362888101517155,-3.1362888101517155
2022-04,0.32552576356054225,86.43226917026547,18.467408238930478,13.03500309586525,31.502411334795728,7.8070182117724665,7.8070182117724665,2.9061178605700317,-11.093882139429969,2.5789553659375417,-19.421044634062458,5.4850732265075735,5.4850732265075735,-1.6852672592916123,-1.6852672592916123,-2.0741911384672593,-7.07419113846726,-1.8110656152684101,-12.81106561526841,-3.8852567537356695,-3.8852567537356695
2022-05,0.16229108921400862,83.20149708774248,19.47296441153537,14.420567080378532,33.893531491913905,7.037175698861439,7.037175698861439,2.762641904061742,-11.237358095938259,3.2476625854156516,-18.75233741458435,6.0103044894773925,6.0103044894773925,-2.724913534873356,-2.724913534873356,-2.3592054254132497,-7.35920542541325,-1.2671395802269363,-12.267139580226937,-3.6263450056401867,-3.6263450056401867
2022-06,-0.2910438907534291,83.65130476813765,26.35957693625126,9.787926450371742,36.147503386623,6.693456127037334,6.693456127037334,4.080592974967282,-9.919407025032719,3.0032681873611486,-18.996731812638853,7.083861162328431,7.083861162328431,-3.335509671625661,-3.335509671625661,-1.1812950670597688,-6.181295067059769,-1.6349583829590735,-12.634958382959073,-2.8162534500188423,-2.8162534500188423
2022-07,-0.8392344884292289,87.05583211490587,38.09992328648238,3.9003731217235327,42.00029640820591,6.757181691328046,6.757181691328046,4.742437667953869,-9.257562332046131,3.2448970918212026,-18.7551029081788,7.987334759775071,7.987334759775071,-3.5415878700059102,-3.5415878700059102,-0.6609887045110105,-5.660988704511011,-1.5181106629357677,-12.518110662935769,-2.179099367446779,-2.179099367446779
2022-08,-1.0060752019530428,89.92162754611188,38.42349652500324,5.305958911776543,43.72945543677978,6.439541516893951,6.439541516893951,5.623563960144902,-8.376436039855097,3.728409822956151,-18.271590177043848,9.351973783101053,9.351973783101053,-4.12903591834314,-4.12903591834314,0.0785684581852985,-4.921431541814702,-1.1593787674391494,-12.159378767439149,-1.0808103092538506,-1.0808103092538506
2022-09,-1.2042674606972203,92.08880868719997,39.78985022947762,6.76069175824523,46.55054198772285,5.698716646686006,5.698716646686006,4.708735003939196,-9.291264996060804,4.470258942147307,-17.529741057852693,9.178993946086505,9.178993946086505,-5.139668662454222,-5.139668662454222,-0.977829627515128,-5.977829627515128,-0.5423104838863227,-11.542310483886324,-1.5201401114014508,-1.5201401114014508
2022-10,-1.341006531502127,92.67000218388324,36.475802649718354,6.094350479543209,42.57015312926156,5.956053443624505,5.956053443624505,5.583946592462063,-8.416053407537937,4.214492986978836,-17.785507013021164,9.798439579440899,9.798439579440899,-5.152135628186442,-5.152135628186442,-0.24415636942996316,-5.244156369429963,-0.9228576234914304,-11.92285762349143,-1.1670139929213936,-1.1670139929213936
2022-11,-1.120553677939055,90.57753508873799,32.519277711448325,6.172531750053167,38.69180946150149,7.341577461268327,7.341577461268327,5.812906435784445,-8.187093564215555,3.274815477418473,-18.72518452258153,9.087721913202918,9.087721913202918,-4.033488175470818,-4.033488175470818,-0.15523723865964065,-5.155237238659641,-1.9859595377294272,-12.985959537729427,-2.1411967763890676,-2.1411967763890676
2022-12,-0.8323051615182083,90.6281185560878,25.678422036950682,5.358861759305,31.037283796255682,9.361020636084952,9.361020636084952,6.236537358676119,-7.763462641323881,3.0159678717609495,-18.98403212823905,9.25250523043707,9.25250523043707,-2.2838487633249103,-2.2838487633249103,0.12685535379433216,-4.873144646205668,-2.369588327823587,-13.369588327823587,-2.2427329740292534,-2.2427329740292534
2023-01,-0.43419635247140254,90.13353400125328,21.31264379962853,7.624344434589148,28.936988234217676,9.820500334018996,9.820500334018996,4.909006487681627,-9.090993512318374,2.944220693417733,-19.055779306582266,7.853227181099363,7.853227181099363,-2.0941769392940035,-2.0941769392940035,-1.3422446466948807,-6.342244646694881,-2.5661163418051336,-13.566116341805134,-3.9083609885000117,-3.9083609885000117
2023-02,-0.10545711964708021,87.64112137666214,18.008420380084925,11.007873341441154,29.01629372152608,9.370680693933659,9.370680693933659,3.8160942140332303,-10.18390578596677,3.726435070182726,-18.273564929817276,7.542529284215958,7.542529284215958,-2.807941835332602,-2.807941835332602,-2.5736692159526737,-7.573669215952673,-1.9059699387570792,-12.90596993875708,-4.4796391547097505,-4.4796391547097505
2023-03,0.09367516370124099,87.90095682936877,18.297711832751798,14.191324822604656,32.48903665535646,8.387899767609452,8.387899767609452,1.729857229085761,-12.270142770914239,5.028745857888486,-16.971254142111512,6.75860308697425,6.75860308697425,-4.054655683912812,-4.054655683912812,-4.798326099338476,-9.798326099338476,-0.7257281711631743,-11.725728171163174,-5.524054270501649,-5.524054270501649
2023-04,0.3067161706106139,86.28862258964658,14.688956396862599,17.657756805419922,32.34671320228252,9.0602974626098,9.0602974626098,2.1063559834264596,-11.89364401657354,5.447223694345941,-16.55277630565406,7.553579677772402,7.553579677772402,-3.6432719358905454,-3.6432719358905454,-4.5588112236643825,-9.558811223664382,-0.42796187746184916,-11.427961877461849,-4.98677310112623,-4.98677310112623
2023-05,0.09922196238055916,87.56031635023328,21.231036906102347,15.418347902595997,36.64938480869834,10.754991259108385,10.754991259108385,2.9517842631277027,-11.048215736872297,5.946681972780039,-16.053318027219962,8.89846623590774,8.89846623590774,-2.218381902062679,-2.218381902062679,-3.8549212744008403,-8.85492127440084,-0.053284783464388065,-11.053284783464388,-3.9082060578652285,-3.9082060578652285
2023-06,-0.445751209748325,90.58957876700657,28.94738336095004,12.264450080692768,41.21183344164281,12.945276606633186,12.945276606633186,5.84736031517383,-8.15263968482617,5.939033265652445,-16.060966734347556,11.786393580826276,11.786393580826276,-0.29497311946607635,-0.29497311946607635,-1.0993859349067718,-6.099385934906772,-0.18435789526961624,-11.184357895269617,-1.2837438301763886,-1.2837438301763886
2023-07,-1.077945480298919,94.5142002923337,39.05434638783626,9.233363904058931,48.287710291895195,15.047600061542349,15.047600061542349,6.9728685414511204,-7.0271314585488796,6.468998087009161,-15.531001912990838,13.44186662846028,13.44186662846028,1.537546572772126,1.537546572772126,-0.1154160390673107,-5.115416039067311,0.22082574165035088,-10.779174258349649,0.10540970258304035,0.10540970258304035
2023-08,-1.2023873076664748,100.39624048045803,41.57255961944232,7.168747484683991,48.741307104126314,16.377117500676807,16.377117500676807,7.460491072732348,-6.539508927267652,6.92721470003369,-15.07278529996631,14.38770577276604,14.38770577276604,2.5972561380034476,2.5972561380034476,0.23063736271919466,-4.769362637280805,0.5542615190365505,-10.445738480963449,0.7848988817557471,0.7848988817557471
2023-09,-0.6336718316321043,103.96855552677455,41.19714537144699,9.161327034235,50.358472405681994,17.631648582033105,17.631648582033105,8.788387428990312,-5.211612571009688,7.576825864265575,-14.423174135734424,16.365213293255888,16.365213293255888,3.581979345456607,3.581979345456607,1.4169645894824374,-3.583035410517563,1.0790918476301044,-9.920908152369895,2.496056437112543,2.496056437112543
2023-10,-1.3033478035651387,106.11443821600379,44.15840168846324,11.15062739700079,55.30902908546403,19.708841836545677,19.708841836545677,10.338951797612166,-3.6610482023878337,8.582648871224867,-13.417351128775133,18.921600668837034,18.921600668837034,5.3893688372984645,5.3893688372984645,2.8259906276665907,-2.1740093723334093,1.9601336701527616,-9.03986632984724,4.786124297819352,4.786124297819352
2023-11,-1.6393981442914847,106.51171739580637,37.694399146184374,11.82008720934391,49.514486355528284,21.868343979389124,21.868343979389124,12.24211629267421,-1.7578837073257905,9.919964563089183,-12.080035436910817,22.162080855763392,22.162080855763392,7.2819944152137115,7.2819944152137115,4.589114410176574,-0.41088558982342605,3.174024957339443,-7.825975042660557,7.763139367516017,7.763139367516017
2023-12,-0.7752135836378283,104.82979977126125,32.108331134139036,14.590476639568806,46.69880777370784,22.775172734822505,22.775172734822505,11.922981533368855,-2.077018466631145,10.319710874076312,-11.680289125923688,22.242692407445166,22.242692407445166,7.919131534549074,7.919131534549074,4.1284997844695175,-0.8715002155304825,3.4490419692271788,-7.550958030772821,7.577541753696699,7.577541753696699
2024-01,-0.4408171226587655,100.2401267752241,26.76694579178233,14.656403101980686,41.42334889376302,21.974445952352692,21.974445952352692,10.646668713386406,-3.353331286613594,11.019140852250999,-10.980859147749001,21.665809565637407,21.665809565637407,6.848957442277689,6.848957442277689,2.7108069332143203,-2.2891930667856797,4.023857872720028,-6.976142127279972,6.734664805934352,6.734664805934352
2024-02,0.1363665948378222,99.79468424251895,23.337195967857102,18.968960270285606,42.306156238142705,20.033911877604393,20.033911877604393,10.145676549140576,-3.8543234508594235,10.628316572503095,-11.371683427496905,20.77399312164367,20.77399312164367,4.642139819847946,4.642139819847946,2.070085689270273,-2.929914310729727,3.5098834098199734,-7.490116590180026,5.579969099090247,5.579969099090247
2024-03,-0.24921912471529734,97.63049474055333,26.503381258147858,19.903823733329773,46.40720499147763,18.84480590514939,18.84480590514939,10.673929267968541,-3.326070732031459,10.510072500024265,-11.489927499975735,21.184001767992807,21.184001767992807,3.186894653406253,3.186894653406253,2.45874175025704,-2.54125824974296,3.2685514621222893,-7.731448537877711,5.7272932123793305,5.7272932123793305
2024-04,0.08164217790912108,95.77624022522501,27.986727500342706,20.42815089225769,48.4148783926004,17.820291542183345,17.820291542183345,11.41254151423397,-2.58745848576603,10.19032725316444,-11.80967274683556,21.60286876739841,21.60286876739841,1.8991561963884598,1.8991561963884598,3.059220149808182,-1.9407798501918179,2.827071760599398,-8.172928239400601,5.88629191040758,5.88629191040758
2024-05,0.02817229603897427,94.62314304219092,27.64615296964871,21.16476558148861,48.81091855113732,17.545557445668376,17.545557445668376,11.017023706699769,-2.982976293300231,10.192192918497533,-11.807807081502467,21.2092166251973,21.2092166251973,1.3553555059532232,1.3553555059532232,2.5225507285861037,-2.4774492714138963,2.7044971736937615,-8.295502826306238,5.227047902279865,5.227047902279865
2024-06,-0.3820294175176477,94.41083299915047,33.43021452463977,16.484171152114868,49.91438567675464,16.47112810362897,16.47112810362897,8.301210379599691,-5.698789620400309,9.559811786554443,-12.440188213445557,17.861022166154132,17.861022166154132,0.014778769928040945,0.014778769928040945,-0.33292068616835596,-5.332920686168356,1.9490288622224274,-9.050971137777573,1.6161081760540692,1.6161081760540692
2024-07,-0.970039691800131,94.20767385921951,35.517949353877746,10.129560716450214,45.64751007032796,14.841864393725364,14.841864393725364,5.972329848915105,-8.027670151084894,8.657732176343968,-13.342267823656032,14.63006202525907,14.63006202525907,-1.8835515338958309,-1.8835515338958309,-2.8029528305408222,-7.802952830540822,0.9225089997732228,-10.077491000226777,-1.8804438307676008,-1.8804438307676008
2024-08,-1.2385694542771815,96.26430567797736,37.62450941210306,8.619031868875027,46.243541280978086,12.840348324805333,12.840348324805333,5.699615426077702,-8.300384573922297,8.418202847789155,-13.581797152210845,14.117818273866858,14.117818273866858,-4.15413829673567,-4.15413829673567,-3.2168495819726943,-8.216849581972694,0.5585397668249877,-10.441460233175013,-2.6583098151477063,-2.6583098151477063
2024-09,-1.053558334321747,97.79670923475499,43.39896567278083,11.287810280919077,54.68677595369991,12.352345883142604,12.352345883142604,5.9998557149021154,-8.000144285097885,8.732797103276068,-13.267202896723932,14.732652818178183,14.732652818178183,-4.91121143231821,-4.91121143231821,-3.0577916217427523,-8.057791621742751,0.7486941179184765,-10.251305882081523,-2.309097503824275,-2.309097503824275
2024-10,-0.8082978824753476,100.58031121383253,37.53903645220408,11.041773483157158,48.58080993536124,,,,,,,,,,,,,,,,
