month,gmsl_mm,steric_mm,csr_reference_ocean_mass_mm,custom_l3_ocean_mass_mm,forward_ocean_mass_mm,custom_l3_valid_month,custom_l3_reconstructed_month,custom_l3_effective_month,forward_valid_month,forward_reconstructed_month,forward_effective_month,gmsl_gia_corrected_input_mm,gmsl_gia_wtc_corrected_input_mm,custom_l3_gap_filled_input_mm,custom_l3_interpolated_month,gmsl_centered_mm,gmsl_smoothed_mm,gmsl_detrended_centered_mm,gmsl_detrended_smoothed_mm,steric_centered_mm,steric_smoothed_mm,steric_detrended_centered_mm,steric_detrended_smoothed_mm,csr_reference_centered_mm,csr_reference_smoothed_mm,csr_reference_detrended_centered_mm,csr_reference_detrended_smoothed_mm,custom_l3_centered_mm,custom_l3_smoothed_mm,custom_l3_detrended_centered_mm,custom_l3_detrended_smoothed_mm,forward_centered_mm,forward_smoothed_mm,forward_detrended_centered_mm,forward_detrended_smoothed_mm,budget_sum_centered_mm,budget_sum_smoothed_mm,budget_sum_detrended_centered_mm,budget_sum_detrended_smoothed_mm,gmsl_display_panel_a_mm,gmsl_display_panel_b_mm,custom_l3_display_panel_a_mm,custom_l3_display_panel_b_mm,steric_display_panel_a_mm,steric_display_panel_b_mm,budget_sum_display_panel_a_mm,budget_sum_display_panel_b_mm
2018-03,71.7308823156,7.29077216238,,-13.0575982493,,0,1,1,0,0,0,69.9368823156,68.8535489823,-13.0575982493,0,-5.52630671881,-4.90288943479,-1.91095551116,-1.28753822714,-2.76444188488,-3.11817557999,-1.09069148042,-1.44442517553,,,,,-4.52974537414,-3.64487221811,-2.96885037929,-2.08397722326,,,,,-7.29418725902,-6.76304779809,-4.05954185971,-3.52840239878,-4.90288943479,-1.28753822714,-13.6448722181,-7.08397722326,-23.11817558,-11.4444251755,-6.76304779809,-3.52840239878
2018-04,71.7368132474,8.27989634126,,-14.065214574,,0,1,1,0,0,0,69.9083132474,68.7833132474,-14.065214574,0,-4.39710113349,-4.78854107463,-1.04955371899,-1.44099366013,-2.82433493472,-3.48857991566,-1.2745660417,-1.93881102265,,,,,-3.08847180711,-3.42133751866,-1.64319866373,-1.97606437528,,,,,-5.91280674182,-6.90991743432,-2.91776470543,-3.91487539792,-4.78854107463,-1.44099366013,-13.4213375187,-6.97606437528,-23.4885799157,-11.9388110226,-6.90991743432,-3.91487539792
2018-05,70.9812243271,5.07532246411,,-11.6832545828,,0,1,1,0,0,0,69.1182243271,67.9515576604,-11.6832545828,0,-4.44221537159,-4.51383073219,-1.36247175025,-1.43408711086,-4.8769629274,-3.50629006017,-3.45117554582,-2.08050267859,,,,,-2.64579537472,-2.97832051195,-1.31614408281,-1.64866922004,,,,,-7.52275830212,-6.48461057212,-4.76731962863,-3.72917189864,-4.51383073219,-1.43408711086,-12.978320512,-6.64866922004,-23.5062900602,-12.0805026786,-6.48461057212,-3.72917189864
2018-06,71.369577876,3.44044761732,13.6051804655,-8.18556135691,-7.81436045454,1,0,1,1,0,1,69.472077876,68.2637445426,-8.18556135691,0,-4.7021756915,-4.37063472107,-1.89023586332,-1.5586948929,-2.81757231839,-3.14204654006,-1.51576644826,-1.84024066993,-4.08977722063,,-2.37273422312,,-3.20069435402,-3.20639796765,-1.98666491358,-1.99236852721,-2.54305848341,,-2.34629776298,,-6.01826667242,-6.34844450771,-3.50243136184,-3.83260919714,-4.37063472107,-1.5586948929,-13.2063979676,-6.99236852721,-23.1420465401,-11.8402406699,-6.34844450771,-3.83260919714
2018-07,74.4632327857,0.599235587288,22.1634990214,-0.674774058353,0.484098717779,1,0,1,1,0,1,72.5312327857,71.2812327857,-0.674774058353,0,-3.96751310014,-4.04113967546,-1.42337706512,-1.49700364045,-1.73160437439,-2.55150231984,-0.553780015699,-1.37367796114,-3.40496602395,,-1.79054651495,,-3.7727041742,-3.26495655478,-2.67429658523,-2.16654896581,-3.64097555779,,-3.45597474761,,-5.50430854859,-5.81645887462,-3.22807660093,-3.54022692696,-4.04113967546,-1.49700364045,-13.2649565548,-7.16654896581,-22.5515023198,-11.3736779611,-5.81645887462,-3.54022692696
2018-08,78.4822796751,-3.36448429152,,3.26459648052,,0,1,1,0,0,0,76.5157796751,75.2241130084,3.26459648052,0,-3.45373023475,-3.62542711714,-1.17739799289,-1.34909487528,-3.10533026672,-2.57796253582,-2.05148741947,-1.52411968857,,,,,-2.82147113612,-2.93821109908,-1.83868539862,-1.95542536158,,,,,-5.92680140285,-5.5161736349,-3.8901728181,-3.47954505015,-3.62542711714,-1.34909487528,-12.9382110991,-6.95542536158,-22.5779625358,-11.5241196886,-5.5161736349,-3.47954505015
2018-09,83.2772246539,-1.48865045048,,5.99784494167,,0,1,1,0,0,0,81.2762246539,79.9428913206,5.99784494167,0,-3.45503801653,-2.81024458597,-1.44650956783,-0.801716137272,-2.89695296634,-2.60784990379,-1.96709163053,-1.67798856797,,,,,-2.22045798691,-1.91645036142,-1.35329410088,-1.04928647539,,,,,-5.11741095326,-4.5243002652,-3.32038573142,-2.72727504337,-2.81024458597,-0.801716137272,-11.9164503614,-6.04928647539,-22.6078499038,-11.677988568,-4.5243002652,-2.72727504337
2018-10,89.2078595178,0.106058949314,18.8915440168,8.34867175163,9.8982562904,1,0,1,1,0,1,87.1723595178,85.7973595178,8.34867175163,0,-1.52196550663,-2.52457837128,0.218759148908,-0.783853715746,-1.82126647829,-1.89711380285,-1.01538665392,-1.09123397848,-3.77822925877,,-2.47168021528,,-0.707421961221,-1.5632994884,0.0441200733359,-0.811757453843,0.0751699753384,,0.224891054801,,-2.52868843951,-3.46041329125,-0.971266580583,-1.90299143232,-2.52457837128,-0.783853715746,-11.5632994884,-5.81175745384,-21.8971138028,-11.0912339785,-3.46041329125,-1.90299143232
2018-11,87.0090743413,1.51742831804,16.0256213888,5.52981980462,6.19353305287,1,0,1,1,0,1,84.9390743413,83.5224076747,5.52981980462,0,-2.59673159069,-2.28658165887,-1.12381072831,-0.813660796491,-0.973121963917,-0.302578289192,-0.291223650989,0.379320023736,-2.664243526,-4.13424576375,-1.46031797102,-2.93032020878,-1.76201851707,-2.24579827434,-1.12609833398,-1.60987809125,-1.7776254435,-2.10408972544,-1.63966427428,-1.96612855622,-2.73514048098,-2.54837656353,-1.41732198497,-1.23055806752,-2.28658165887,-0.813660796491,-12.2457982743,-6.60987809125,-20.3025782892,-9.62067997626,-2.54837656353,-1.23055806752
2018-12,83.7022962461,5.8279922232,7.65900598425,-0.56374975654,-0.380823157783,1,0,1,1,0,1,81.5977962461,80.1394629128,-0.56374975654,0,-2.74104787928,-2.56443512941,-1.53593081007,-1.35931806019,1.88665357463,1.02524365269,2.44457037611,1.58316045417,-5.96026450649,-2.51402917,-4.85896244002,-1.41272710353,-4.26795434473,-1.91603763154,-3.74765601311,-1.39573929992,-4.60981370817,-1.90985751645,-4.48361244919,-1.78365625747,-2.3813007701,-0.890793978852,-1.303085637,0.187421154251,-2.56443512941,-1.35931806019,-11.9160376315,-6.39573929992,-18.9747563473,-8.41683954583,-0.890793978852,0.187421154251
2019-01,80.6868887063,7.51189514995,9.7736196444,-1.86384297498,-1.45848930017,1,0,1,1,0,1,78.5478887063,77.0478887063,-1.86384297498,0,-2.35552591825,-1.81161695052,-1.4182126422,-0.874303674466,2.16219934735,1.67633896797,2.5961346374,2.11027425802,1.08242052248,-1.68941711749,2.08109910045,-0.690738539524,0.281859967176,-0.942634814257,0.686536447322,-0.537958334111,0.657866602319,-0.961100709422,0.772307951057,-0.846659360684,2.44405931453,0.733704153714,3.28267108472,1.57231592391,-1.81161695052,-0.874303674466,-10.9426348143,-5.53795833411,-18.323661032,-7.88972574198,0.733704153714,1.57231592391
2019-02,79.9400982368,8.14935285598,8.03629713165,-4.78371908989,-4.71970672662,1,0,1,1,0,1,77.7665982368,76.2249315701,-4.78371908989,0,-0.338277054033,-0.797918499222,0.331232428866,-0.128409016323,0.980163981932,1.92582267679,1.29011776054,2.2357764554,-0.190407368456,0.628441147484,0.705647721001,1.52449623694,1.15818993478,1.37856977085,1.44724456346,1.66762439953,1.06864497758,1.47748008396,1.17132641608,1.58016152246,2.13835391671,3.30439244765,2.73736232399,3.90340085493,-0.797918499222,-0.128409016323,-8.62143022915,-3.33237560047,-18.0741773232,-7.7642235446,3.30439244765,3.90340085493
2019-03,78.471236509,12.6903187484,10.7689974589,-5.83219346456,-5.5345106452,1,0,1,1,0,1,76.263236509,74.6799031757,-5.83219346456,0,0.300047474621,0.315285705252,0.701753164361,0.716991394991,2.6351047011,1.95314351642,2.82107696826,2.13911578359,0.993310288424,0.760103854073,1.78674188937,1.55353545502,2.6956594106,2.01750483462,2.8690921878,2.19093761183,2.70592867198,2.07428793029,2.79685020023,2.16520945855,5.3307641117,3.97064835105,5.69016915606,4.33005339541,0.315285705252,0.716991394991,-7.98249516538,-2.80906238817,-18.0468564836,-7.86088421641,3.97064835105,4.33005339541
2019-04,78.032001076,13.3483931422,9.54135553431,-8.77807760841,-8.73164326221,1,0,1,1,0,1,75.789501076,74.164501076,-8.77807760841,0,0.984086695166,0.595728714824,1.11798859175,0.729630611404,2.24416186624,1.87320743829,2.30615262196,1.93519819401,1.47740864225,0.755084334769,2.1682167547,1.44589244721,2.19866515848,1.88907120663,2.25647608422,1.94688213237,2.44829014131,2.10613878048,2.52745175933,2.1853003985,4.44282702472,3.76227864492,4.56262870618,3.88208032637,0.595728714824,0.729630611404,-8.11092879337,-3.05311786763,-18.1267925617,-8.06480180599,3.76227864492,3.88208032637
2019-05,76.8404916733,10.692641139,9.59090338738,-8.26457015727,-7.81956273733,1,0,1,1,0,1,74.5634916733,72.8968250067,-8.26457015727,0,0.503051974684,0.669121294886,0.369150078104,0.535219398306,0.740355747524,1.28048274851,0.678364991803,1.21849199279,-0.205465926368,0.998577915984,0.38271869757,1.58676253992,0.772889050808,1.77767346838,0.715078125073,1.71986254264,1.16419752816,2.27615037885,1.23159923593,2.34355208662,1.51324479833,3.05815621689,1.39344311688,2.93835453543,0.669121294886,0.535219398306,-8.22232653162,-3.28013745736,-18.7195172515,-8.78150800721,3.05815621689,2.93835453543
2019-06,77.5059787823,7.11495056748,19.4187487182,-2.62340080705,-2.05533850405,1,0,1,1,0,1,75.1944787823,73.4861454489,-2.62340080705,0,0.520225214807,1.18331089473,0.118519525068,0.781605204995,0.856930631767,1.06918884393,0.670958364605,0.883216576767,1.72379103207,1.14991474957,2.2093521675,1.635475885,2.36146619584,2.60837448476,2.18803341863,2.43494170755,3.21596346708,2.94253877661,3.27160526461,2.99818057415,3.2183968276,3.67756332869,2.85899178324,3.31815828432,1.18331089473,0.781605204995,-7.39162551524,-2.56505829245,-18.9308111561,-9.11678342323,3.67756332869,3.31815828432
2019-07,81.8714013805,3.94112011418,27.4998841884,7.78869832347,8.57252961018,1,0,1,1,0,1,79.5254013805,77.7754013805,7.78869832347,0,2.52665549471,1.74961851491,1.85714601181,1.08010903201,1.6102801525,1.54670259542,1.30032637389,1.23674881682,1.93141914301,1.07092350855,2.31435678993,1.45386115548,4.69076820763,3.90220993511,4.40171357895,3.61315530643,4.44745533461,3.88456242634,4.4913372219,3.92844431363,6.30104836012,5.44891253053,5.70203995284,4.84990412325,1.74961851491,1.08010903201,-6.09779006489,-1.38684469357,-18.4532974046,-8.76325118318,5.44891253053,4.84990412325
2019-08,85.0519847451,1.91374297719,26.1515204389,10.7404630185,11.343387535,1,0,1,1,0,1,82.6714847451,80.8798180784,10.7404630185,0,2.2019748352,2.42540439426,1.26466155914,1.4880911182,2.17289700199,1.72108597316,1.73896171195,1.28715068312,-0.442439649417,1.36392405767,-0.162125490997,1.64423821609,4.65439540186,4.99163513337,4.24971892171,4.58695865322,3.99026847732,4.71631689982,4.02239045437,4.74843887687,6.82729240385,6.71272110653,5.98868063366,5.87410933634,2.42540439426,1.4880911182,-5.00836486663,-0.413041346779,-18.2789140268,-8.71284931688,6.71272110653,5.87410933634
2019-09,90.1938455233,2.78838328086,28.7696724565,13.8480447192,14.8957296981,1,0,1,1,0,1,87.7788455233,85.9455121899,13.8480447192,0,2.54758285286,1.86657217195,1.34246578364,0.661455102733,1.380080765,1.55672218591,0.82216396351,0.998805384425,2.60279267943,0.911713887621,2.78048334934,1.08940455753,5.62974179062,4.41557114117,5.109443459,3.89527280956,5.71122688753,4.21785846113,5.73158895434,4.23822052794,7.00982255561,5.97229332709,5.93160742251,4.89407819398,1.86657217195,0.661455102733,-5.58442885883,-1.10472719044,-18.4432778141,-9.00119461557,5.97229332709,4.89407819398
2019-10,92.4939838523,3.04451421835,23.2445619084,12.0186699439,12.7751663336,1,0,1,1,0,1,90.0444838523,88.1694838523,12.0186699439,0,0.850158827795,1.63471274198,-0.622762034581,0.161791879603,1.11718879074,1.81794733594,0.435290477815,1.13604902301,0.574788632853,0.107259362899,0.64985581426,0.182326544306,2.96257623105,3.19002693602,2.32665604796,2.55410675293,2.95208001854,3.00266579745,2.9606821751,3.01126795402,4.07976502179,5.00797427196,2.76194652578,3.69015577594,1.63471274198,0.161791879603,-6.80997306398,-2.44589324707,-18.1820526641,-8.86395097699,5.00797427196,3.69015577594
2019-11,92.0262024773,5.44712273404,15.8340616912,8.26960110807,8.31584898266,1,0,1,1,0,1,89.5422024773,87.6255358107,8.26960110807,0,1.50639654529,1.1261811397,-0.234328110249,-0.614543515835,2.95657245208,2.22366836477,2.15069262772,1.41778854041,-2.85580322358,-1.02453300985,-2.88335953068,-1.05208931695,0.977762786383,1.20971018528,0.226220751826,0.45816815072,0.344690486286,0.62553094821,0.34153273261,0.622373194535,3.93433523847,3.43337855005,2.37691337954,1.87595669113,1.1261811397,-0.614543515835,-8.79028981472,-4.54183184928,-17.7763316352,-8.58221145959,3.43337855005,1.87595669113
2019-12,88.3793321714,6.53858250007,12.8266860519,3.39299612659,2.80881289019,1,0,1,1,0,1,85.8608321714,83.9024988381,3.39299612659,0,1.02198804602,0.782530423651,-0.986540402674,-1.22599802504,2.5972438515,3.20734944165,1.66738251568,2.27748810584,-0.792584438817,-0.622708061266,-0.922764234422,-0.752887856871,-0.311208461599,1.92391271328,-1.17837234763,1.05674882725,-1.42017766019,1.20906802598,-1.43509532411,1.19415036206,2.2860353899,5.13126215493,0.489010168057,3.33423693309,0.782530423651,-1.22599802504,-8.07608728672,-3.94325117275,-16.7926505584,-7.72251189416,5.13126215493,3.33423693309
2020-01,83.7756213042,9.41792782396,10.4714626005,2.95948087289,2.58633534936,1,0,1,1,0,1,81.2226213042,79.2226213042,2.95948087289,0,-0.180793320356,0.63490423136,-2.45712556221,-1.64142801049,4.06823202137,2.89902037734,3.01438917412,1.84517753009,1.7802634786,0.0667943085263,1.54746019449,-0.166008975585,5.10518381505,2.340141484,4.12239807755,1.3573557465,4.70269125185,1.51539835595,4.67601367769,1.48872078179,9.17341583641,5.23916186134,7.13678725166,3.20253327659,0.63490423136,-1.64142801049,-7.659858516,-3.6426442535,-17.1009796227,-8.15482246991,5.23916186134,3.20253327659
2020-02,82.2558932592,9.20077413321,7.4394083859,-3.71545992613,-4.52467022801,1,0,1,1,0,1,79.6683932592,77.6267265926,-3.71545992613,0,1.06351796841,0.39059824584,-1.4806180666,-2.15353778917,2.03158525916,2.7081870353,0.853760900463,1.53036267661,-0.787296114207,0.746270840875,-1.12272288682,0.410844068258,2.22644909854,5.13054517609,1.12804150957,4.03213758713,1.26368147619,4.65712414727,1.22524399179,4.61868666287,4.2580343577,7.83873221139,1.98180241004,5.56250026373,0.39059824584,-2.15353778917,-4.86945482391,-0.967862412875,-17.2918129647,-8.46963732339,7.83873221139,5.56250026373
2020-03,79.3742591239,12.0799578726,11.0215323287,-0.467850260465,-0.235439603401,1,0,1,1,0,1,76.7522591239,74.6689257905,-0.467850260465,0,0.289070089462,1.26478940961,-2.52286973871,-1.54715041857,2.02474382537,2.45972649678,0.722937955239,1.15792062664,1.24584515823,-0.523121559812,0.807794897105,-0.961171820935,8.06000261469,4.47561207949,6.84597317425,3.26158263905,8.00499971378,4.00212578077,7.95480231914,3.95192838613,10.0847464401,6.93533857627,7.56891112949,4.41950326569,1.26478940961,-1.54715041857,-5.52438792051,-1.73841736095,-17.5402735032,-8.84207937336,6.93533857627,4.41950326569
2020-04,80.4036945518,14.4270816818,6.0360331686,-7.83635824166,-8.44223725119,1,0,1,1,0,1,77.7471945518,75.6221945518,-7.83635824166,0,2.44178017094,1.89937223088,-0.637963450388,-1.18037139045,3.32285040581,2.23071764986,1.89706302423,0.804930268279,-2.02791372346,-0.518042370026,-2.56858747309,-1.05871611966,3.14038452523,3.64271820775,1.81073323333,2.31306691584,2.73769615233,3.13478739887,2.67573884745,3.07283009398,6.46323493104,5.8734358576,3.70779625755,3.11799718412,1.89937223088,-1.18037139045,-6.35728179225,-2.68693308416,-17.7692823501,-9.19506973172,5.8734358576,3.11799718412
2020-05,80.2187061309,11.2968441099,9.0243107689,-9.30969172476,-10.322093935,1,0,1,1,0,1,77.5277061309,75.3610394642,-9.30969172476,0,2.96726643224,2.88692684759,-0.380280982253,-0.460620566906,1.34455871839,2.29937354909,-0.205210174632,0.749604656068,-0.772058544849,0.186654299628,-1.41535578298,-0.456642938508,-0.272232516682,2.75010396159,-1.71750566006,1.30483081821,-1.33833366951,2.03145017491,-1.41205088464,1.95773295978,1.0723262017,5.04947751068,-1.92271583469,2.05443547428,2.88692684759,-0.460620566906,-7.24989603841,-3.69516918179,-17.7006264509,-9.25039534393,5.04947751068,2.05443547428
2020-06,81.151487507,8.48873145878,21.0548928533,0.397292873332,-0.576313929226,1,0,1,1,0,1,78.425987507,76.2176541737,0.397292873332,0,3.25173393957,3.12338461627,-0.363617268078,-0.491966591386,2.23071152307,1.73104518355,0.556961118607,0.0572947790936,3.35993516719,1.28916410317,2.61401444055,0.543243376529,5.38215987622,5.0649882751,3.82126488137,3.50409328025,4.6949880419,4.34089232044,4.60951091654,4.25541519507,7.61287139929,6.79603345865,4.37822599998,3.56138805934,3.12338461627,-0.491966591386,-4.9350117249,-1.49590671975,-18.2689548164,-9.94270522091,6.79603345865,3.56138805934
2020-07,83.4098993628,3.94870527089,26.8480807326,13.1829675816,13.7910968645,1,0,1,1,0,1,80.6498993628,78.3998993628,13.1829675816,0,3.15115347698,3.1692978034,-0.732001523827,-0.713857197411,1.61786530921,0.985177442734,-0.179866606694,-0.812554473167,1.27961568717,2.45923619222,0.431071472023,1.61069197708,10.0850374658,7.41300938491,8.40852061944,5.73649253859,9.66602258893,6.72301227612,9.56878555332,6.62577524051,11.702902775,8.39818682764,8.22865401274,4.92393806542,3.1692978034,-0.713857197411,-2.58699061509,0.736492538591,-19.0148225573,-10.8125544732,8.39818682764,4.92393806542
2020-08,86.8690159035,-1.15219852887,29.3321178106,12.8578984294,13.1611452552,1,0,1,1,0,1,84.0745159035,81.7828492368,12.8578984294,0,3.10500599364,3.23884098488,-1.04595280033,-0.912117809089,-0.893044504071,0.218084423882,-2.81475793141,-1.70362900346,2.73815772231,0.382547963289,1.78699001866,-0.568619740366,6.77183081276,6.64159076774,4.97969211497,4.84945206995,5.80802619752,5.7637689798,5.69902925168,5.65477203395,5.87878630869,6.85967519163,2.16493418355,3.14582306649,3.23884098488,-0.912117809089,-3.35840923226,-0.150547930047,-19.7819155761,-11.7036290035,6.85967519163,3.14582306649
2020-09,92.0206261544,1.33773498237,23.2967502575,11.2862069533,11.0017609635,1,0,1,1,0,1,89.1916261544,86.8582928211,11.2862069533,0,3.46036348402,2.98322430904,-0.958399103112,-1.43553827809,-0.0705675334902,0.293386179049,-2.11626247227,-1.75230875973,-2.87012951962,0.196372957542,-3.92392071178,-0.857418234619,3.06790402472,3.52703541795,1.16014347546,1.61927486869,1.81725815293,2.29028360473,1.69650129684,2.16952674864,2.99733649123,3.820421597,-0.956118996817,-0.13303389104,2.98322430904,-1.43553827809,-6.47296458205,-3.38072513131,-19.706613821,-11.7523087597,3.820421597,-0.13303389104
2020-10,94.9421284739,3.77109600231,23.3908639455,9.79746512924,9.06865277879,1,0,1,1,0,1,92.0786284739,89.7036284739,9.79746512924,0,2.38430344945,3.5787242621,-2.30226293084,-1.10784211819,1.84377057471,0.669961722347,-0.325905875516,-1.49971472788,0.72109066993,-0.336579011413,-0.435324010737,-1.49299369208,0.741371416389,1.84570055956,-1.28201098434,-0.177681841175,-0.754433536272,0.355379383616,-0.886950302603,0.222862617284,2.5851419911,2.5156622819,-1.60791685986,-1.67739656905,3.5787242621,-1.10784211819,-8.15429944044,-5.17768184117,-19.3300382777,-11.4997147279,2.5156622819,-1.67739656905
2020-11,96.3253117849,2.72723240778,19.8291667302,9.01966455925,7.97447203056,1,0,1,1,0,1,93.4273117849,91.0106451182,9.01966455925,0,4.89150585285,3.89870655914,-0.0628643206011,-1.05566361431,0.236682125823,0.961210866736,-2.05697583584,-1.33244709493,1.13930181545,1.36903727759,-0.119736353726,0.109999108416,1.72782623756,2.46027133072,-0.411178014638,0.321267078519,0.00331353418553,0.615329082474,-0.140963142387,0.471052405901,1.96450836339,3.42148219746,-2.46815385048,-1.01118001641,3.89870655914,-1.05566361431,-7.53972866928,-4.67873292148,-19.0387891333,-11.3324470949,3.42148219746,-1.01118001641
2020-12,92.6916545006,4.74451854825,15.8659898381,8.6158209264,6.82609779989,1,0,1,1,0,1,89.7591545006,87.3008211672,8.6158209264,0,4.42031037514,4.88431748778,-0.801863591471,-0.337856478831,0.803179899675,0.372742370716,-1.61445957343,-2.04489710239,2.24671934739,1.92773482532,0.88505768971,0.566073167637,4.91161633821,4.32412750808,2.65699023454,2.06950140441,2.59710724951,2.60364424473,2.44107066269,2.44760765791,5.71479623789,4.6968698788,1.04253066111,0.0246043020199,4.88431748778,-0.337856478831,-5.67587249192,-2.93049859559,-19.6272576293,-12.0448971024,4.6968698788,0.0246043020199
2021-01,90.2115508599,5.42806088924,11.088382435,4.18723700632,3.094156048,1,0,1,1,0,1,87.2445508599,84.7445508599,4.18723700632,0,5.34113623535,4.55007990375,-0.148841524421,-0.939897856014,0.0783650866507,0.851666797988,-2.4632558979,-1.68995418656,2.39718331311,1.90887928117,0.932898166927,0.444594134989,6.33293994848,5.43211694084,3.96269199333,3.0618689857,5.21051195049,3.71611695505,5.04271545343,3.548320458,6.41130503513,6.28378373883,1.49943609544,1.37191479914,4.55007990375,-0.939897856014,-4.56788305916,-1.9381310143,-19.148333202,-11.6899541866,6.28378373883,1.37191479914
2021-02,85.9951683916,8.84264428169,9.30943968313,-0.890114488825,-2.44762003904,1,0,1,1,0,1,82.9936683916,80.4520017249,-0.890114488825,0,3.88879310078,4.74173005988,-1.86898845215,-1.01605149305,1.67345540764,0.743180532333,-0.992147088354,-1.92242196366,1.08273518302,1.40165400279,-0.484173451672,-0.165254631906,5.05179453585,4.72050341237,2.56592472924,2.23463360575,3.34073166516,3.2828614751,3.16117525786,3.10330506781,6.72524994348,5.4636839447,1.57377764088,0.312211642097,4.74173005988,-1.01605149305,-5.27949658763,-2.76536639425,-19.2568194677,-11.9224219637,5.4636839447,0.312211642097
2021-03,84.9944498779,10.53293515,10.5007306827,-5.75107712238,-6.94309850752,1,0,1,1,0,1,81.9584498779,79.3751165446,-5.75107712238,0,4.99526084351,5.15248582947,-1.03032450257,-0.873099516613,0.477721102712,0.15415488605,-2.31186290472,-2.63542912138,0.725043512226,0.717660251764,-0.944488610972,-0.951871871435,2.77677575278,3.96860220724,0.175284094695,1.36711054915,1.29734080966,2.33067663872,1.10602449212,2.13936032118,3.25449685549,4.12275709329,-2.13657881003,-1.26831857223,5.15248582947,-0.873099516613,-6.03139779276,-3.63288945085,-19.845845114,-12.6354291214,4.12275709329,-1.26831857223
2021-04,85.449317925,9.41551942378,8.4091489521,-6.89950643381,-8.82597596218,1,0,1,1,0,1,82.378817925,79.753817925,-6.89950643381,0,6.57340354413,5.94495844114,0.280014404885,-0.34843069811,-1.6887118522,0.0557789313771,-4.60227737107,-2.8577865875,0.345202060044,0.938934687796,-1.42695355166,-0.833220923909,4.07723633308,4.79083191565,1.36012282353,2.0737184061,2.35395744134,2.91023052373,2.15088121356,2.70715429595,2.38852448088,4.84661084703,-3.24215454754,-0.784068181396,5.94495844114,-0.34843069811,-5.20916808435,-2.9262815939,-19.9442210686,-12.8577865875,4.84661084703,-0.784068181396
2021-05,84.4316506344,11.3306129351,11.5429278049,-1.51897554698,-3.9043669453,1,0,1,1,0,1,81.3266506344,78.6599839677,-1.51897554698,0,6.26621093577,6.36367635514,-0.294981996639,-0.197516577264,1.37832754362,0.860262862704,-1.6592194867,-2.17728416761,1.74655849112,1.62408807024,-0.128220609094,-0.250691029971,7.5184836611,6.73942099655,4.68574830007,3.90668563553,5.07939332019,4.86217603245,4.86455718217,4.64733989443,8.89681120472,7.59968385926,3.02652881338,1.72940146792,6.36367635514,-0.197516577264,-3.26057900345,-1.09331436447,-19.1397371373,-12.1772841676,7.59968385926,1.72940146792
2021-06,85.065168153,9.14919283241,20.4754613457,3.63767599259,1.8818753647,1,0,1,1,0,1,81.925668153,79.2173348197,3.63767599259,0,6.25141458553,6.41360943256,-0.577582140038,-0.415387292999,2.89117289669,2.66697594227,-0.270355645063,-0.494552599489,2.78050365956,1.7370213274,0.80310107084,-0.240381261314,8.62254299548,6.7531004206,5.67418578298,3.8047432081,7.15317733583,4.51258885544,6.92658128756,4.28599280718,11.5137158922,9.42007636286,5.40383013792,3.31019060861,6.41360943256,-0.415387292999,-3.2468995794,-1.1952567919,-17.3330240577,-10.4945525995,9.42007636286,3.31019060861
2021-07,87.8959486622,6.06226734817,26.2524668769,7.21620472106,5.43027018587,1,0,1,1,0,1,84.7219486622,81.9719486622,7.21620472106,0,6.7232027764,6.77035580656,-0.373597742321,-0.326444712168,3.73142738649,2.5852327384,0.445917333292,-0.7002773148,0.684001831534,2.2549978743,-1.39602424569,0.174971797081,4.11827460522,6.70756953358,1.05429554125,3.64359046962,1.3051959103,4.51386618712,1.06683995179,4.27551022861,7.84970199171,9.29280227198,1.50021287454,2.94331315482,6.77035580656,-0.326444712168,-3.29243046642,-1.35640953038,-17.4147672616,-10.7002773148,9.29280227198,2.94331315482
2021-08,92.0144599676,0.873943907209,29.8944482202,13.4679586167,12.4363443729,1,0,1,1,0,1,88.8059599676,86.0142933009,13.4679586167,0,7.33645005774,6.97934443827,-0.0281542541463,-0.385259873615,1.13309793201,2.57150797057,-2.27639363263,-0.837983594068,3.30048813182,2.68990025313,1.11783856609,0.507250687399,7.38189100006,5.6161341442,4.20229008462,2.43653322876,5.08322531522,3.05760990605,4.83310944648,2.80749403731,8.51498893207,8.18764211477,1.92589645199,1.59854963469,6.97934443827,-0.385259873615,-4.3838658558,-2.56346677124,-17.4284920294,-10.8379835941,8.18764211477,1.59854963469
2021-09,96.3526431511,4.25830110908,30.2520905731,13.5665397559,11.9689113032,1,0,1,1,0,1,93.1096431511,90.2763098177,13.5665397559,0,6.87838048066,7.16317739469,-0.754027624378,-0.469230710351,2.84999859321,2.05316841853,-0.683474482867,-1.48030465755,4.08521079603,3.90334071772,1.79993774179,1.61806766349,5.34823682732,6.85975593744,2.05301406041,3.56453317054,2.78440849263,4.344646308,2.52253271365,4.08277052901,8.19823542053,8.91292435597,1.36953957755,2.08422851299,7.16317739469,-0.469230710351,-3.14024406256,-1.43546682946,-17.9468315815,-11.4803046575,8.91292435597,2.08422851299
